"","Units","scenario","region","sector","year","value"
"7568","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (conv CCS)",2090,-5.02227772300551
"7569","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (conv CCS)",2095,-5.42767775799259
"7570","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (conv CCS)",2100,-5.55713259909313
"7571","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2025,-1.59441949220285e-07
"7572","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2030,3.01866726924792e-08
"7573","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2035,-4.68999371971601e-09
"7574","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2040,4.09340223995616e-09
"7575","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2045,-3.53333940011393e-10
"7576","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2050,2.00272640999465e-09
"7577","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2055,6.52801452000109e-09
"7578","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2060,6.20810039000195e-09
"7579","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2065,7.44523094000013e-09
"7580","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2070,1.02434796900039e-08
"7581","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2075,1.34919567599989e-08
"7582","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2080,1.81243267499987e-08
"7583","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2085,2.51484656199994e-08
"7584","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2090,2.66249454700019e-08
"7585","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2095,2.70776233199997e-08
"7586","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC)",2100,3.18744423500041e-08
"7587","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2025,-0.327179501037453
"7588","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2030,-0.908288006152502
"7589","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2035,-1.58894240650428
"7590","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2040,-2.45053772731047
"7591","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2045,-2.99396771155052
"7592","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2050,-3.12219443815071
"7593","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2055,-2.9583330750085
"7594","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2060,-3.08267846023762
"7595","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2065,-3.41944730752515
"7596","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2070,-3.99346540048959
"7597","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2075,-4.32046571986261
"7598","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2080,-4.62647888046397
"7599","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2085,-4.6084911803389
"7600","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2090,-4.7051017303453
"7601","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2095,-4.84868714909499
"7602","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_biomass (IGCC CCS)",2100,-4.84351661158995
"7603","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",1990,0.011427786
"7604","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2005,0.6742403
"7605","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2010,0.8650854
"7606","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2015,2.0112887
"7607","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2020,2.2809429
"7608","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2025,0.798033823
"7609","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2030,0.0440668274
"7610","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2035,0.00435024913
"7611","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2040,0.00085906207725
"7612","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2045,0.000210533766273
"7613","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2050,6.16441032e-05
"7614","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2055,4.1295794639e-05
"7615","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2060,2.7441598644e-05
"7616","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2065,2.1943626246e-05
"7617","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2070,2.0595030968e-05
"7618","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2075,1.8156327873e-05
"7619","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2080,7.025108091e-06
"7620","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2085,4.0016682e-06
"7621","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2090,7.703801651e-06
"7622","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2095,1.4524627682e-05
"7623","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul)",2100,2.0285713505e-05
"7624","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2025,0.01379578
"7625","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2030,0.02312352
"7626","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2035,0.02166246
"7627","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2040,0.017467208
"7628","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2045,0.010340586
"7629","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2050,0.0053033436
"7630","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2055,0.0027795312
"7631","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2060,0.0020250101
"7632","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2065,0.00180541382
"7633","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2070,0.00174402298
"7634","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2075,0.00135064253
"7635","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2080,0.00123870259
"7636","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2085,0.00072365571
"7637","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2090,0.00080997778
"7638","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2095,0.00100740988
"7639","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (conv pul CCS)",2100,0.000961849645
"7640","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2025,0.006525835
"7641","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2030,0.0014823709
"7642","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2035,0.000243541332
"7643","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2040,6.203973e-05
"7644","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2045,1.6876324076e-05
"7645","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2050,5.602402764e-06
"7646","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2055,3.307314223e-06
"7647","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2060,4.172863582e-06
"7648","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2065,5.963975807e-06
"7649","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2070,8.491171138e-06
"7650","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2075,8.242975958e-06
"7651","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2080,1.015881135e-05
"7652","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2085,5.957157577e-06
"7653","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2090,1.1317261685e-05
"7654","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2095,2.1257650195e-05
"7655","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC)",2100,2.958589053e-05
"7656","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2025,0.007507792
"7657","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2030,0.014725786
"7658","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2035,0.01680617
"7659","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2040,0.0161407761
"7660","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2045,0.0110480458
"7661","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2050,0.0061733684
"7662","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2055,0.00342920211
"7663","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2060,0.00248877711
"7664","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2065,0.00218621138
"7665","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2070,0.002114397472
"7666","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2075,0.001653844572
"7667","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2080,0.001528522982
"7668","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2085,0.000937195059
"7669","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2090,0.001019666767
"7670","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2095,0.001231236738
"7671","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_coal (IGCC CCS)",2100,0.001166499222
"7672","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2015,0.0319552954929818
"7673","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2020,0.159003428687059
"7674","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2025,0.155832967011939
"7675","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2030,0.109993776803252
"7676","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2035,0.0453933399182009
"7677","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2040,0.0162649458239974
"7678","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2045,0.00576521858814691
"7679","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2050,0.00218790902980482
"7680","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2055,0.00164978127352076
"7681","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2060,0.00120182193916497
"7682","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2065,0.000228508946249498
"7683","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2070,0.000242138282995086
"7684","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2075,0.000220456982571398
"7685","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2080,0.000248298135930026
"7686","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2085,0.000143530250754429
"7687","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2090,0.000246150446202911
"7688","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2095,0.000416628307466424
"7689","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC)",2100,0.00054003973463143
"7690","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2025,0.1038434772364
"7691","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2030,0.201000679727364
"7692","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2035,0.264363195524021
"7693","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2040,0.315494553076972
"7694","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2045,0.324018913819025
"7695","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2050,0.294551981252493
"7696","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2055,0.259094213298178
"7697","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2060,0.223286066158645
"7698","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2065,0.19518062346536
"7699","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2070,0.152481006828333
"7700","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2075,0.116387118892011
"7701","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2080,0.0938459845564451
"7702","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2085,0.069540432499536
"7703","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2090,0.0553629673550289
"7704","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2095,0.047338782641149
"7705","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (CC CCS)",2100,0.0450818073103751
"7706","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",1990,0.6495812
"7707","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2005,1.85419748457624
"7708","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2010,2.450906
"7709","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2015,2.87625105000434
"7710","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2020,2.98064078432539
"7711","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2025,1.68322622203174
"7712","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2030,0.364924936430734
"7713","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2035,0.0688362653886883
"7714","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2040,0.0172816923093822
"7715","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2045,0.00483208507861209
"7716","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2050,0.00149978353689453
"7717","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2055,0.000964297317857828
"7718","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2060,0.000435951816240631
"7719","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2065,1.93558495876591e-05
"7720","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2070,1.16590283562842e-05
"7721","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2075,9.01341570735806e-06
"7722","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2080,9.79463014997495e-06
"7723","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2085,5.35516847921629e-06
"7724","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2090,9.53557945348315e-06
"7725","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2095,1.66659889298541e-05
"7726","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_gas (steam/CT)",2100,2.15003584551716e-05
"7727","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2020,0.3486186
"7728","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2025,0.081129711
"7729","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2030,0.026759395
"7730","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2035,0.01007388617
"7731","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2040,0.004967823028
"7732","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2045,0.002134912107
"7733","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2050,0.0010056541069
"7734","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2055,0.0006693781552
"7735","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2060,0.00083412928973
"7736","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2065,0.00098312181067
"7737","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2070,0.00128353169287
"7738","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2075,0.0011068752364
"7739","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2080,0.00113377405146
"7740","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2085,0.00057695861657
"7741","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2090,0.00091417657173
"7742","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2095,0.00139609963264
"7743","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC)",2100,0.0015576991874
"7744","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2025,0.21145755
"7745","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2030,0.254323796
"7746","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2035,0.232291599
"7747","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2040,0.243652508
"7748","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2045,0.174002372
"7749","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2050,0.123448658
"7750","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2055,0.0678249195
"7751","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2060,0.0635142538
"7752","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2065,0.0655152191
"7753","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2070,0.0670925336
"7754","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2075,0.0525513229
"7755","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2080,0.0484688612
"7756","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2085,0.0312727203
"7757","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2090,0.0339432211
"7758","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2095,0.040284004
"7759","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (CC CCS)",2100,0.0414042328
"7760","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",1990,5.542044
"7761","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2005,9.525905
"7762","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2010,9.840066
"7763","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2015,9.151849
"7764","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2020,8.1742096
"7765","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2025,5.02185152
"7766","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2030,1.900276086
"7767","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2035,0.60895018028
"7768","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2040,0.205298844758
"7769","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2045,0.064474630636
"7770","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2050,0.0212515726832
"7771","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2055,0.01183568608871
"7772","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2060,0.00130238055784
"7773","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2065,0.00011602037843
"7774","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2070,6.857052065e-05
"7775","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2075,4.541814314e-05
"7776","MTC","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean","elec_refined liquids (steam/CT)",2080,4.162939969e-05
