scenario,region,direct,transformation,enduse,ghg,Units,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,chemical energy use,CO2,MTCO2e,1.263069272,0.993980749,1.134621148,0.771460904,0.722154575,0.549742723,0.28750055,0.131477137,0.037319454,0.008595121,0.005316543,0.013593494,0.024841238,0.029660392,0.022298061,0.007768414,0.005695027,0.022401305,0.039618122,0.046227432,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,comm cooling,CO2,MTCO2e,0.241244177,0.178056353,0.220083102,0.170380256,0.175600176,0.135037162,0.064530611,0.025987653,0.006666322,0.00137658,0.000762187,0.001733855,0.00293534,0.003266347,0.00225272,0.000714744,0.000473153,0.001663149,0.0026128,0.002704774,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,comm others,CO2,MTCO2e,1.379306073,1.01803847,1.258316934,1.049749431,1.149307783,0.984252955,0.518826576,0.225492461,0.061697271,0.013527795,0.007920757,0.019063062,0.03412953,0.040135981,0.029220773,0.009803721,0.006856971,0.025472303,0.042301675,0.046050601,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,construction,CO2,MTCO2e,0.020656761,0.01242887,0.019581258,0.01215644,0.010409929,0.007664814,0.00398427,0.001769532,0.000525568,0.00012426,7.53E-05,0.00018304,0.000315746,0.000353659,0.000245917,7.90E-05,5.30E-05,0.000189431,0.000301171,0.000310461,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,Freight Rail,CO2,MTCO2e,0.009899899,0.015551482,0.021693792,0.01494404,0.012748911,0.010650333,0.006347047,0.002891394,0.000806905,0.000179515,0.000116863,0.000312952,0.000614697,0.000786713,0.000618233,0.00022734,0.000175544,0.000728591,0.001364624,0.00167628,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,industrial energy use,CO2,MTCO2e,2.22589939,1.820197367,2.524583214,1.650822779,1.50840048,1.185277639,0.738939771,0.384103265,0.114768015,0.026682073,0.01629069,0.040368946,0.072024228,0.084180688,0.061580119,0.02084675,0.014798479,0.056410286,0.096938978,0.109603289,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,iron and steel,CO2,MTCO2e,0.481986308,0.388316955,0.463421311,0.282889758,0.237882196,0.162262924,0.077577401,0.034493853,0.009467291,0.002117323,0.001303356,0.003342504,0.005831088,0.006740264,0.00495869,0.00171051,0.001281802,0.005379225,0.011034325,0.019008197,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,mining energy use,CO2,MTCO2e,0.013340329,0.010609898,0.01450467,0.009271879,0.008070282,0.006092787,0.003252621,0.001501607,0.000461795,0.000113586,7.23E-05,0.000185905,0.000340981,0.000408049,0.000303481,0.000105202,7.68E-05,0.000301612,0.000533676,0.000620661,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,Passenger Rail,CO2,MTCO2e,0.008963211,0.014080244,0.019641454,0.01267928,0.011801831,0.008782984,0.003878058,0.0014905,0.000381136,8.21E-05,5.06E-05,0.000129198,0.000236113,0.00028549,0.000218088,7.75E-05,5.83E-05,0.000235973,0.000430906,0.000520437,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,resid cooling,CO2,MTCO2e,0.500963046,0.36344307,0.451415349,0.359921648,0.378156319,0.293203861,0.140324518,0.056449012,0.01443229,0.002968938,0.001636604,0.003709289,0.006264208,0.006957615,0.004788855,0.001514781,0.000998784,0.003493999,0.005450524,0.00561477,,
GCAM_CWF_W16_nuctrial3_cprice12,Taiwan,oil,electricity,resid others,CO2,MTCO2e,1.022835914,0.742056209,0.921669992,0.784541787,0.875350794,0.743331967,0.387602036,0.167199507,0.045529293,0.009944021,0.00581148,0.013959347,0.025003886,0.029407832,0.021414474,0.007179301,0.005013219,0.018579774,0.030757505,0.033354015,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,agricultural energy use,CO2,MTCO2e,-1.03E-06,-3.39E-07,-5.80E-07,-3.79E-07,-0.315748939,-0.790197446,-1.40632155,-2.098081763,-2.97245613,-4.072161743,-5.644759537,-6.873635526,-8.011832668,-9.223324183,-10.63889848,-12.11420961,-14.69706199,-16.07466233,-16.98847976,-18.17771095,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,aluminum,CO2,MTCO2e,-9.32E-07,-2.20E-07,-3.66E-07,-2.49E-07,-0.201410917,-0.442521958,-0.644099568,-0.807045474,-0.927093957,-1.010611374,-1.138095062,-1.255282554,-1.396778905,-1.593198676,-1.841786053,-2.104459675,-2.512549978,-2.730471392,-2.903427173,-3.142608466,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,cement,CO2,MTCO2e,-4.11E-07,-9.32E-08,-1.61E-07,-1.04E-07,-0.071785418,-0.157684052,-0.226967999,-0.285141227,-0.328950749,-0.355377881,-0.409361483,-0.461053355,-0.524330459,-0.611244152,-0.718747641,-0.833844488,-1.008722248,-1.107025161,-1.187504645,-1.296522023,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,chemical energy use,CO2,MTCO2e,-3.60E-06,-1.11E-06,-1.74E-06,-1.10E-06,-0.931087483,-2.045643057,-3.187820361,-4.273210367,-5.114579951,-5.82847106,-7.207468655,-8.759081268,-10.56674779,-12.69468263,-15.07632492,-17.43552151,-21.0957154,-23.24274452,-25.05255224,-27.50386228,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,comm cooling,CO2,MTCO2e,-3.99E-06,-1.43E-06,-2.51E-06,-1.67E-06,-1.318076696,-2.859654971,-4.140737362,-5.134238563,-5.721754852,-5.990025773,-6.534823588,-6.87818746,-7.276239154,-7.830277874,-8.516491373,-9.148467394,-10.28527448,-10.47139785,-10.40583747,-10.51931061,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,comm heating,CO2,MTCO2e,-1.32E-06,-4.73E-07,-8.33E-07,-5.40E-07,-0.670047826,-1.756527378,-3.330658875,-5.438448033,-7.676588261,-10.05414641,-13.00661838,-14.69569948,-16.63021477,-19.00905907,-21.92970286,-24.97345405,-30.42327338,-32.79263021,-34.31849264,-36.76997652,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,comm others,CO2,MTCO2e,-2.87E-05,-1.03E-05,-1.81E-05,-1.24E-05,-10.88134929,-24.99742007,-39.04073593,-52.18501953,-62.29993305,-69.72817089,-81.44378496,-90.44474315,-100.8076789,-114.3916905,-131.0354956,-148.1307869,-175.7930148,-188.5311317,-197.2984545,-210.0864417,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,construction,CO2,MTCO2e,-8.35E-07,-4.92E-07,-9.27E-07,-5.89E-07,-0.452347084,-0.97951547,-1.524109698,-2.126877261,-2.753737919,-3.331780302,-4.144828437,-4.697445608,-5.125261741,-5.523897826,-5.901284869,-6.180785501,-6.84760927,-6.863349971,-6.595818806,-6.331363959,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,HSR,CO2,MTCO2e,-8.62E-10,-3.08E-10,-7.25E-10,-3.84E-09,-0.005945964,-0.02008764,-0.041572449,-0.07462303,-0.116591957,-0.16777614,-0.230748136,-0.299694181,-0.387019986,-0.503857268,-0.657249901,-0.843184811,-1.130242195,-1.365637729,-1.606408251,-1.920872446,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,industrial energy use,CO2,MTCO2e,-1.54E-05,-5.11E-06,-8.41E-06,-5.63E-06,-4.577267178,-11.11726807,-20.92356477,-34.65788034,-46.61358719,-56.11768594,-70.46661096,-83.05401489,-96.25524496,-111.8194028,-129.5224394,-146.9450021,-174.51719,-187.8899056,-197.7772658,-211.8010461,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,iron and steel,CO2,MTCO2e,-1.47E-06,-4.23E-07,-8.22E-07,-5.69E-07,-0.458028566,-1.016756802,-1.516395539,-1.930241345,-2.193281281,-2.329200068,-2.552950791,-2.732818456,-2.946266837,-3.242987259,-3.601325756,-3.928684861,-4.449050924,-4.554144812,-4.527579112,-4.549443966,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,mining energy use,CO2,MTCO2e,-6.92E-07,-2.98E-07,-5.96E-07,-3.92E-07,-0.319372801,-0.764503229,-1.275659298,-1.783793396,-2.302144242,-2.809230824,-3.536657162,-4.098048351,-4.6796021,-5.381900053,-6.23647933,-7.134668802,-8.639941027,-9.444895459,-10.03827851,-10.85233595,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,Passenger Rail,CO2,MTCO2e,-1.47E-07,-5.27E-08,-1.24E-07,-8.58E-08,-0.069219089,-0.152467525,-0.21197239,-0.259169947,-0.291710124,-0.315376397,-0.374458816,-0.431556546,-0.500659974,-0.5931157,-0.711649358,-0.844414439,-1.049442715,-1.184532151,-1.306971801,-1.47024267,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,resid cooling,CO2,MTCO2e,-5.91E-06,-2.18E-06,-3.59E-06,-2.36E-06,-1.845713385,-3.964254359,-5.672821762,-6.946974415,-7.660533318,-7.957895373,-8.603351406,-9.009573839,-9.474981199,-10.15461963,-11.00321118,-11.76008589,-13.19214011,-13.36462102,-13.25546649,-13.33439437,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,resid heating,CO2,MTCO2e,-1.99E-06,-7.36E-07,-1.21E-06,-7.72E-07,-1.007458156,-2.682189452,-5.214142393,-8.78314735,-12.75402934,-17.19276169,-22.69000992,-25.67436623,-29.05034965,-33.20712812,-38.27237424,-43.45338131,-53.22105486,-57.17174081,-59.76213198,-63.84866255,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,biomass,electricity,resid others,CO2,MTCO2e,-2.45E-05,-9.05E-06,-1.49E-05,-1.01E-05,-8.787090805,-19.969227,-30.89019614,-40.97402466,-48.63060761,-54.19042576,-63.04696739,-69.81394741,-77.60739669,-87.86936344,-100.462805,-113.3608415,-134.2865866,-143.7980145,-150.2788897,-159.8219788,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,agricultural energy use,CO2,MTCO2e,23.54587958,20.20875411,14.99110863,13.30550843,3.686846652,0.644910377,0.34085963,0.32630138,0.340306693,0.321613132,0.295164225,0.248928292,0.215405415,0.190345172,0.165243849,0.14470574,0.127215284,0.080769459,0.054399238,0.036097593,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,aluminum,CO2,MTCO2e,21.39960737,13.11217412,9.465200836,8.754594116,2.351777226,0.361159105,0.156114752,0.125514676,0.106139928,0.079816547,0.05951094,0.045459981,0.037553672,0.032879434,0.028606704,0.025138032,0.021748208,0.013719647,0.009297137,0.006240643,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,cement,CO2,MTCO2e,9.430252986,5.562531499,4.159099627,3.648640511,0.838203383,0.128691989,0.055011763,0.044346211,0.037660486,0.028067204,0.021405494,0.016697019,0.014097102,0.012614473,0.011163621,0.009960376,0.008731329,0.005562408,0.003802538,0.002574654,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,chemical energy use,CO2,MTCO2e,82.70094427,66.33212541,44.88171511,38.53601619,10.87185528,1.669527586,0.772653501,0.664585368,0.585551381,0.460323767,0.376878215,0.317209595,0.284096634,0.261984887,0.234166156,0.208269472,0.182600946,0.116786521,0.080221408,0.054617616,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,comm cooling,CO2,MTCO2e,91.63568962,85.10508572,64.88805668,58.64277697,15.39053993,2.333873862,1.003618416,0.798495634,0.655064831,0.473083112,0.341705634,0.24909314,0.195628313,0.161596357,0.132278527,0.10927958,0.089027597,0.052615048,0.033320794,0.020889418,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,comm heating,CO2,MTCO2e,30.36738993,28.20320395,21.50345389,18.95446748,7.823822275,1.433569216,0.807274234,0.845807408,0.878867257,0.79406117,0.680115495,0.532203862,0.447118463,0.392297023,0.34061313,0.298311013,0.263338711,0.164771299,0.109892109,0.073018416,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,comm others,CO2,MTCO2e,660.0716694,613.0292757,467.4029252,434.2413924,127.0562185,20.40135118,9.462566233,8.11600586,7.132513746,5.507024737,4.258691885,3.275450869,2.710306216,2.360743866,2.035249206,1.769440664,1.521634616,0.947301856,0.631774345,0.417193065,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,construction,CO2,MTCO2e,19.18226045,29.37964672,23.95365806,20.69718048,5.281836698,0.799420062,0.369408737,0.330779761,0.315266367,0.263138934,0.216732894,0.170117707,0.137797328,0.113998734,0.091659022,0.073830251,0.059271748,0.034485892,0.021120637,0.012572925,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,HSR,CO2,MTCO2e,0.019786889,0.018393685,0.018716214,0.134798621,0.069428131,0.016394292,0.010076194,0.011605648,0.013348228,0.013250704,0.01206581,0.010853407,0.010405385,0.01039829,0.010208435,0.010071947,0.009783185,0.006861844,0.00514392,0.0038145,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,industrial energy use,CO2,MTCO2e,353.7316044,304.638789,217.294501,197.5900128,53.44652059,9.073227934,5.071385381,5.390120814,5.336635773,4.432089365,3.684695946,3.007796095,2.587909885,2.307658609,2.011748349,1.755276318,1.510591292,0.944079923,0.633307559,0.420597954,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,iron and steel,CO2,MTCO2e,33.73452131,25.24714575,21.22074451,19.97331954,5.348176593,0.829814137,0.367539005,0.300198222,0.251101536,0.183956674,0.133493683,0.098968854,0.079213066,0.066926734,0.055935953,0.046928629,0.038510233,0.022882957,0.014497875,0.00903436,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,mining energy use,CO2,MTCO2e,15.88631339,17.77839451,15.40306434,13.76259627,3.729160719,0.623940343,0.30919014,0.277422099,0.263564897,0.221868772,0.184931645,0.148410572,0.125815362,0.111068273,0.096865277,0.085224506,0.074785869,0.047457239,0.032143824,0.021550745,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,Passenger Rail,CO2,MTCO2e,3.384720031,3.145163816,3.201835005,3.0147629,0.808237604,0.124434582,0.051377177,0.040307062,0.033396929,0.024907947,0.019580435,0.015628794,0.013460699,0.012240349,0.01105337,0.010086635,0.009083799,0.005951853,0.004185087,0.002919632,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,resid cooling,CO2,MTCO2e,135.727049,130.0218721,92.66949944,82.94990722,21.55149669,3.235379696,1.374960035,1.08041897,0.87702918,0.628502456,0.449868862,0.326281168,0.254743495,0.209564663,0.17090237,0.140475688,0.114188934,0.067152465,0.042445663,0.026479657,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,resid heating,CO2,MTCO2e,45.80436178,43.87910144,31.27363358,27.12271053,11.76359845,2.18903746,1.263786826,1.365987327,1.460166731,1.357858133,1.186459607,0.929795611,0.781045096,0.685307855,0.594448236,0.519056042,0.460672453,0.287267655,0.191365826,0.12679171,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,coal,electricity,resid others,CO2,MTCO2e,563.4560285,539.771717,384.7079032,353.6154963,102.6025817,16.29765039,7.487064984,6.372430771,5.567557786,4.279877291,3.296723115,2.528307857,2.086545509,1.813392738,1.560392802,1.354109345,1.16236199,0.722533858,0.481211813,0.317377079,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,agricultural energy use,CO2,MTCO2e,3.393020773,3.966686126,5.269583062,4.816387548,3.679304444,2.770323701,1.828697409,1.178772489,1.106208,1.247160935,1.46772453,1.599584894,1.64616844,1.510648025,1.323821551,1.146834102,1.01571933,0.858318103,0.72049236,0.548422222,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,aluminum,CO2,MTCO2e,3.083737522,2.573730121,3.327149661,3.169027197,2.346966179,1.551421198,0.837549003,0.453425133,0.345020652,0.309514971,0.295922267,0.29212067,0.286992183,0.26094306,0.229177492,0.199226049,0.173643248,0.145795475,0.123136215,0.094812615,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,cement,CO2,MTCO2e,1.358923296,1.091844475,1.461981331,1.320751237,0.836488665,0.552818626,0.295135769,0.160201876,0.122419957,0.108839835,0.106440299,0.107293146,0.107732686,0.100113013,0.089435351,0.07893881,0.069713164,0.059110401,0.050362836,0.039116118,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,chemical energy use,CO2,MTCO2e,11.91741515,13.02003677,15.77654672,13.94943978,10.84961465,7.17174356,4.14525315,2.400832471,1.903405471,1.785057145,1.874053,2.03835278,2.171119574,2.079206679,1.87598029,1.65059474,1.457932607,1.241062983,1.062494863,0.829792557,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,comm cooling,CO2,MTCO2e,13.20493454,16.70489734,22.80905388,21.22777512,15.3590554,10.02555751,5.384370086,2.884586902,2.129367337,1.834535711,1.699154909,1.600644189,1.495028135,1.282487048,1.059725764,0.866071723,0.710819082,0.559127785,0.441318264,0.317367996,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,comm heating,CO2,MTCO2e,4.376017661,5.535880995,7.558762944,6.861223052,7.807817028,6.158143704,4.330991909,3.055501954,2.856864148,3.079233936,3.381921358,3.419881488,3.416962865,3.113410845,2.72876119,2.364199538,2.102563551,1.750985966,1.455469359,1.109351572,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,comm others,CO2,MTCO2e,95.11799629,120.3287798,164.2986252,157.1886445,126.7962987,87.63752102,50.76626511,29.31928892,23.18509722,21.35530371,21.17664007,21.04767475,20.71266667,18.73571586,16.3050351,14.02332001,12.14911955,10.06675475,8.367554433,6.338315831,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,construction,CO2,MTCO2e,2.764212226,5.766799693,8.420043767,7.49205811,5.271031608,3.434046689,1.981862153,1.194950763,1.024811396,1.020407955,1.077719313,1.093157036,1.053072933,0.904735123,0.734309864,0.585125718,0.473240781,0.366473485,0.27973292,0.191017488,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,HSR,CO2,MTCO2e,0.002851341,0.003610414,0.006579009,0.048795009,0.069286102,0.070424507,0.054058355,0.041925713,0.043390028,0.051383973,0.059998074,0.069742756,0.079519894,0.082524584,0.081783052,0.079823045,0.078111451,0.072919204,0.068128808,0.057952794,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,industrial energy use,CO2,MTCO2e,50.97361846,59.79618789,76.38203753,71.524518,53.33718467,38.97561474,27.20776673,19.47195605,17.34737901,17.18688747,18.32240555,19.32775561,19.77729103,18.3144121,16.11676218,13.91106354,12.06094683,10.03251602,8.387861128,6.39004551,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,iron and steel,CO2,MTCO2e,4.861229806,4.955649528,7.459386664,7.230031682,5.337235791,3.56460968,1.971831117,1.08447413,0.816235865,0.713352641,0.663806576,0.6359626,0.605361056,0.531154733,0.448120889,0.371922719,0.307475537,0.243171823,0.192017544,0.137256895,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,mining energy use,CO2,MTCO2e,2.289257922,3.48964169,5.414391219,4.98184625,3.721531949,2.680243304,1.65879194,1.002194775,0.856749525,0.860369298,0.919585402,0.953669454,0.961504515,0.881477927,0.776018848,0.675428423,0.597109485,0.504316955,0.425729852,0.327415383,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,Passenger Rail,CO2,MTCO2e,0.487746713,0.617350164,1.12548951,1.09129738,0.806584187,0.534530198,0.275636366,0.145610342,0.108560752,0.096588777,0.097365067,0.100428853,0.102869179,0.097143833,0.088552096,0.079939452,0.07252737,0.063248942,0.055429515,0.044357277,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,resid cooling,CO2,MTCO2e,19.5586109,25.52141282,32.57461717,30.02657902,21.50740864,13.89813124,7.376602071,3.903042517,2.850889256,2.437225448,2.237004042,2.096645678,1.946797401,1.663180843,1.369153783,1.113309739,0.911713628,0.713613507,0.562172865,0.402299179,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,resid heating,CO2,MTCO2e,6.600524331,8.612832932,10.99311691,9.818000264,11.73953357,9.40338778,6.780162534,4.934665869,4.746448282,5.265542503,5.899752492,5.974760842,5.968892603,5.438850626,4.762315755,4.113666608,3.678126568,3.052726029,2.534550478,1.926316546,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,gas,electricity,resid others,CO2,MTCO2e,81.19543819,105.9493806,135.2301755,128.0033215,102.3926869,70.00936681,40.16778499,23.02057713,18.0980189,16.59663498,16.3931838,16.24661873,15.94577076,14.39173965,12.50080793,10.73170129,9.280595116,7.678197927,6.373424426,4.8218351,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,agricultural energy use,CO2,MTCO2e,0.984990676,0.289250099,0.217108884,0.126144286,0.06476289,0.048662999,0.039210392,0.040173011,0.046686035,0.036258763,0.042949195,0.033944069,0.03622411,0.043381282,0.04519787,0.046304147,0.051694304,0.042549718,0.043203763,0.041424256,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,aluminum,CO2,MTCO2e,0.895206044,0.187675977,0.137079868,0.082998859,0.041311154,0.027251981,0.017958479,0.0154529,0.014561137,0.008998542,0.008659406,0.006198961,0.006315293,0.007493502,0.00782457,0.008043877,0.008837448,0.007227573,0.007383767,0.00716153,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,cement,CO2,MTCO2e,0.394494129,0.079617119,0.060234203,0.034591324,0.014723822,0.009710711,0.006328214,0.00545974,0.005166571,0.003164305,0.003114702,0.002276819,0.002370669,0.002874946,0.003053499,0.003187204,0.003548001,0.002930302,0.003019968,0.002954578,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,chemical energy use,CO2,MTCO2e,3.459614185,0.949418937,0.649999899,0.365344794,0.190974247,0.125977534,0.088881298,0.081821277,0.080330693,0.051897043,0.054839356,0.043254965,0.047775715,0.059708581,0.064049654,0.0666438,0.07420043,0.06152367,0.063711677,0.062677146,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,comm cooling,CO2,MTCO2e,3.833379829,1.218118363,0.939741946,0.555969075,0.270349144,0.176107107,0.115450079,0.09830781,0.089867112,0.053335535,0.049721411,0.033966548,0.032898252,0.036829182,0.036181121,0.03496819,0.036176625,0.027717847,0.026463306,0.023971919,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,comm heating,CO2,MTCO2e,1.270353729,0.403675531,0.311423991,0.179699842,0.137432713,0.108172824,0.092863854,0.10413266,0.120570146,0.0895227,0.098963257,0.072571762,0.075190629,0.089407824,0.093165271,0.095456042,0.107008458,0.086802269,0.087276086,0.08379322,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,comm others,CO2,MTCO2e,27.61266308,8.774354805,6.769167656,4.116871638,2.231860618,1.539424643,1.088515318,0.999212433,0.978496149,0.620863657,0.61968007,0.44664321,0.455784417,0.53803358,0.556685947,0.566200355,0.618320693,0.499042924,0.501753883,0.478755255,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,construction,CO2,MTCO2e,0.802448158,0.420514084,0.346909098,0.196221818,0.092780373,0.060321835,0.042494505,0.040724373,0.0432508,0.029666364,0.031536692,0.023197392,0.023172981,0.02598128,0.025070782,0.023624818,0.024085249,0.018167324,0.016773967,0.014428222,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,HSR,CO2,MTCO2e,0.000827741,0.000263271,0.000271058,0.001277973,0.00121957,0.001237064,0.001159103,0.001428844,0.001831218,0.001493888,0.00175569,0.00147998,0.001749844,0.002369859,0.002792234,0.003222906,0.003975426,0.00361485,0.004085291,0.004377378,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,industrial energy use,CO2,MTCO2e,14.79759254,4.360328174,3.146969838,1.873273101,0.93883783,0.68463851,0.583380928,0.663611612,0.732123027,0.499675114,0.536158216,0.410145582,0.435201378,0.525934999,0.55025794,0.56166793,0.613833205,0.497345595,0.502971558,0.482662579,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,iron and steel,CO2,MTCO2e,1.411210349,0.361365147,0.30732965,0.189359177,0.093945695,0.062615281,0.042279423,0.036959288,0.034448148,0.020739332,0.019424597,0.013495475,0.013321034,0.015253171,0.015299728,0.015016613,0.015648746,0.012054846,0.011514182,0.010367495,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,mining energy use,CO2,MTCO2e,0.664569379,0.254464097,0.223075037,0.130477756,0.065506175,0.047080663,0.035567329,0.034155176,0.036157973,0.025013553,0.026909309,0.020237389,0.021158008,0.025313403,0.026494809,0.027270847,0.030389457,0.025000689,0.025528559,0.024730834,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,Passenger Rail,CO2,MTCO2e,0.141592403,0.045017072,0.046370608,0.02858178,0.014197445,0.00938946,0.005910114,0.004962455,0.004581662,0.00280813,0.002849139,0.002131155,0.002263647,0.00278968,0.003023343,0.003227606,0.003691228,0.003135463,0.003323788,0.003350461,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,resid cooling,CO2,MTCO2e,5.677845981,1.86101722,1.342086975,0.786415405,0.378572078,0.244132028,0.158166931,0.133017162,0.120317984,0.07085756,0.065460187,0.044491972,0.042839482,0.047761567,0.046745601,0.04495058,0.046401009,0.035376224,0.033710258,0.03038707,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,resid heating,CO2,MTCO2e,1.916125882,0.628046359,0.452920719,0.257139738,0.206638545,0.165178187,0.14537825,0.168175275,0.200317528,0.153085342,0.172641128,0.126787704,0.131346112,0.156187482,0.162594821,0.166091874,0.187195604,0.151333907,0.151982345,0.145501454,,
GCAM_CWF_W16_nuctrial3_cprice12,USA,oil,electricity,resid others,CO2,MTCO2e,23.57095782,7.725811388,5.571536152,3.352489267,1.80230975,1.229771715,0.861265826,0.784549958,0.763802784,0.482514678,0.479704488,0.344762166,0.35088837,0.413287609,0.426802154,0.433299182,0.472329207,0.380634121,0.38217743,0.36421014,,
GCAM_CWF_W16_nuctrial3_cprice12,Africa_Eastern,gas,backup_electricity,ces,CO2,MTCO2e,0,0,0,0,0,0.000106509,0.002486694,0.029345157,0.051875139,0.014236117,0.002130727,0.001490995,0.000979725,0.000636909,0.000486978,0.000436593,0.000371698,0.000334753,0.000291074,0.000277528,,
GCAM_CWF_W16_nuctrial3_cprice12,Africa_Eastern,gas,electricity,ces,CO2,MTCO2e,0,0,0,0,0,0.000399582,0.00262811,0.01257744,0.011325537,0.001962897,0.000228959,0.000132765,7.35E-05,4.37E-05,3.02E-05,2.49E-05,1.95E-05,1.62E-05,1.37E-05,1.26E-05,,
GCAM_CWF_W16_nuctrial3_cprice12,Africa_Eastern,oil,electricity,ces,CO2,MTCO2e,0,0,0,0,0,0.003155167,0.018352746,0.070703429,0.05236824,0.007938158,0.000847666,0.000433762,0.000216632,0.000132493,8.78E-05,7.18E-05,5.33E-05,4.20E-05,3.48E-05,3.03E-05,,
