"","scenario","region","sector","year","normfrac"
"953","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul)",2095,0.00500035820225196
"954","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul)",2100,0.0113488637780883
"955","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2025,0.000752935932193985
"956","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2030,0.00435846417764534
"957","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2035,-1.85218148094136
"958","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2040,-0.00714069179727721
"959","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2045,-0.00584768623467099
"960","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2050,0.0110801707597541
"961","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2055,0.00298375725352227
"962","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2060,0.00196425780261676
"963","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2065,0.00159511248174866
"964","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2070,0.00169464148844969
"965","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2075,0.0019760756920605
"966","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2080,0.00264411041687849
"967","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2085,0.00299592061537044
"968","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2090,0.00326236361221794
"969","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2095,0.00420480781473421
"970","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (conv pul CCS)",2100,0.00683679892801948
"971","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2025,0.000629101859725482
"972","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2030,0.000739080049356575
"973","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2035,-0.0501041415226354
"974","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2040,-8.28698841865215e-05
"975","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2045,-7.30232103910519e-05
"976","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2050,0.000159488805518087
"977","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2055,0.000114163460182073
"978","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2060,0.000170641962309654
"979","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2065,0.000277195028374566
"980","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2070,0.000504711607868452
"981","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2075,0.000962851640191084
"982","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2080,0.00184677887380507
"983","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2085,0.00302753541874949
"984","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2090,0.00467105650006637
"985","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2095,0.00731258678939963
"986","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC)",2100,0.0165411474144595
"987","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2025,0.000427766147738014
"988","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2030,0.00310469417130792
"989","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2035,-1.53600114750116
"990","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2040,-0.00683016209730051
"991","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2045,-0.00622320897940719
"992","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2050,0.0124086758541735
"993","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2055,0.00343068973396765
"994","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2060,0.0023233787612161
"995","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2065,0.00190043555709191
"996","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2070,0.00204722098434637
"997","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2075,0.00237958171814799
"998","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2080,0.00320181951259873
"999","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2085,0.00360512381829186
"1000","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2090,0.00394170730945266
"1001","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2095,0.00509516049425934
"1002","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_coal (IGCC CCS)",2100,0.00831104983750257
"1003","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",1990,0.130340454055062
"1004","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2005,0.176633996151874
"1005","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2015,0.0264790610585571
"1006","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2020,0.045554484004846
"1007","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2025,0.0851287595756361
"1008","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2030,0.148764433095281
"1009","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2035,-19.1810099773721
"1010","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2040,-0.0289770179903887
"1011","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2045,-0.0180081511809208
"1012","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2050,0.0345655443842553
"1013","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2055,0.0221798661233676
"1014","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2060,0.0330059842959839
"1015","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2065,0.0509137459260078
"1016","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2070,0.0861095425811606
"1017","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2075,0.151424583595374
"1018","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2080,0.255639637459815
"1019","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2085,0.367585801569119
"1020","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2090,0.510207717877115
"1021","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2095,0.711530856857216
"1022","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC)",2100,1.43227846353088
"1023","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2025,0.107906995527953
"1024","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2030,0.753211250023385
"1025","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2035,-393.567582319306
"1026","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2040,-2.14633407910572
"1027","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2045,-2.83386968206079
"1028","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2050,7.41301866922147
"1029","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2055,2.26047954191731
"1030","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2060,1.73210775803342
"1031","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2065,1.49841104138172
"1032","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2070,1.42182975241504
"1033","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2075,1.40949484379734
"1034","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2080,1.39518162269418
"1035","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2085,1.36407962474537
"1036","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2090,1.38953836288778
"1037","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2095,1.49932981959059
"1038","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (CC CCS)",2100,2.23386414526715
"1039","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",1990,0.381422637341076
"1040","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2005,0.456667199406464
"1041","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2010,0.609291402622274
"1042","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2015,0.704000349713463
"1043","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2020,0.720726920629207
"1044","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2025,0.650668759999272
"1045","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2030,0.403708431814523
"1046","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2035,-23.3524293078187
"1047","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2040,-0.0210968304549349
"1048","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2045,-0.00780510572370686
"1049","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2050,0.00828634076351194
"1050","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2055,0.00294464694878834
"1051","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2060,0.00250653842003678
"1052","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2065,0.00260389439701302
"1053","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2070,0.0038334060113808
"1054","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2075,0.00610324600687594
"1055","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2080,0.0100204203810264
"1056","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2085,0.0141255360806591
"1057","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2090,0.0192671007738272
"1058","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2095,0.0265583537853771
"1059","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_gas (steam/CT)",2100,0.0520062453568072
"1060","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2020,0.00831514768263112
"1061","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2025,0.00853888181711475
"1062","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2030,0.0184699082387939
"1063","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2035,-3.08831630663566
"1064","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2040,-0.00905658474722274
"1065","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2045,-0.0101587082568576
"1066","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2050,0.0263093970577372
"1067","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2055,0.0179626318176618
"1068","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2060,0.025107813438477
"1069","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2065,0.0362245274500028
"1070","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2070,0.0572502729449787
"1071","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2075,0.0924845125726236
"1072","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2080,0.144992575077522
"1073","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2085,0.196038725281581
"1074","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2090,0.24965978126599
"1075","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2095,0.324996153177932
"1076","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC)",2100,0.641719172514286
"1077","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2025,0.0374382222192903
"1078","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2030,0.207971572966618
"1079","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2035,-90.5178629583759
"1080","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2040,-0.417535020175668
"1081","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2045,-0.477932155300467
"1082","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2050,1.17631487665834
"1083","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2055,0.339207207242464
"1084","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2060,0.228324879347326
"1085","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2065,0.180484476839155
"1086","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2070,0.176479926665065
"1087","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2075,0.182614723374177
"1088","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2080,0.210420282989964
"1089","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2085,0.210604528813112
"1090","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2090,0.207611574073441
"1091","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2095,0.234592654559469
"1092","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (CC CCS)",2100,0.36452475991178
"1093","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",1990,0.470101130625223
"1094","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2005,0.314843980160942
"1095","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2010,0.340229226124775
"1096","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2015,0.249114512160078
"1097","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2020,0.199533963261575
"1098","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2025,0.164435523740019
"1099","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2030,0.142201417843133
"1100","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2035,-11.8114241202256
"1101","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2040,-0.0141516166878162
"1102","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2045,-0.00627084352877153
"1103","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2050,0.00754690632670898
"1104","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2055,0.00244807158231422
"1105","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2060,0.00168288694364396
"1106","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2065,0.00170904882567947
"1107","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2070,0.0023396917412377
"1108","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2075,0.0034562490315553
"1109","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2080,0.00517639084376704
"1110","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2085,0.00702632489757839
"1111","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2090,0.00906817765873129
"1112","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2095,0.0119416501774528
"1113","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Western","elec_refined liquids (steam/CT)",2100,0.024350235889475
"1114","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2025,6.7339665390037e-10
"1115","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2030,3.32449615147196e-07
"1116","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2035,0.000213731577519786
"1117","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2040,-0.00838560233904548
"1118","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2045,-0.0134447822893772
"1119","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2050,-0.0195933323522149
"1120","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2055,-0.0238312273559716
"1121","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2060,-0.0204366652049177
"1122","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2065,-0.0149509552808839
"1123","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2070,-0.00851474825146267
"1124","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2075,-0.00475221031232783
"1125","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2080,-0.00364190207822617
"1126","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2085,-0.00371654691084283
"1127","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2090,-0.00416704838002826
"1128","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2095,-0.00471281145757721
"1129","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","backup_electricity",2100,-0.00329909767224655
"1130","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","csp_backup",2065,-3.33274469479005e-11
"1131","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","csp_backup",2070,-4.74262412443587e-11
"1132","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","csp_backup",2075,-5.4951699424029e-11
"1133","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","csp_backup",2080,-5.92089853697847e-11
"1134","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","csp_backup",2085,-7.50158478109495e-11
"1135","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","csp_backup",2090,-7.58533895619930e-11
"1136","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","csp_backup",2095,-1.12524143339362e-10
"1137","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","csp_backup",2100,-5.35298851625826e-11
"1138","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",1990,-7.99069015940187e-08
"1139","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2005,9.74276425421296e-08
"1140","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2010,-1.61677103826288e-08
"1141","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2015,4.36394506990731e-08
"1142","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2020,1.52182703388561e-07
"1143","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2025,-4.33993177920627e-08
"1144","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2030,1.49528104547151e-08
"1145","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2035,4.54740976296483e-09
"1146","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2040,-2.49416263441708e-10
"1147","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2045,-3.64640226144237e-09
"1148","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2050,-2.11801030507573e-09
"1149","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2055,-1.95287805906081e-09
"1150","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2060,-1.62241745670075e-09
"1151","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2065,-1.32288974762294e-09
"1152","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2070,-9.08347327505399e-10
"1153","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2075,-1.02485953334884e-09
"1154","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2080,-8.33914360302838e-10
"1155","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2085,-8.36339913538092e-10
"1156","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2090,-6.2743328232049e-10
"1157","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2095,-5.66126302097309e-10
"1158","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv)",2100,-3.67140327317454e-10
"1159","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2025,-0.0360501944902535
"1160","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2030,-0.319834325866248
"1161","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2035,-3.36380267663
"1162","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2040,2.28402352185402
"1163","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2045,1.37707010524474
"1164","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2050,1.14946905021389
"1165","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2055,1.06876704957736
"1166","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2060,0.975323379856964
"1167","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2065,0.889437821038959
"1168","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2070,0.79335389902187
"1169","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2075,0.722089263533373
"1170","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2080,0.691410388555015
"1171","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2085,0.671754461836422
"1172","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2090,0.66436949732065
"1173","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2095,0.657789608375985
"1174","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (conv CCS)",2100,0.685635311775239
"1175","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2025,-5.36974628001525e-09
"1176","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2030,8.03373305965886e-09
"1177","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2035,-1.72017090719687e-09
"1178","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2040,-5.4206578769514e-10
"1179","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2045,-5.15023688035082e-12
"1180","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2050,-2.27070393869523e-09
"1181","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2055,-2.17066345340642e-09
"1182","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2060,-1.88256027179044e-09
"1183","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2065,-1.52940348962022e-09
"1184","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2070,-1.26138438268973e-09
"1185","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2075,-1.21278375598753e-09
"1186","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2080,-1.11072400037761e-09
"1187","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2085,-1.39954835860494e-09
"1188","GCAM_CWF_W16_nuctrial3_cprice12","Argentina","elec_biomass (IGCC)",2090,-1.42179196480039e-09
