"","scenario","region","year","direct","transformation","enduse","ghg","value","Units"
"11055","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"gas processing","gas processing","resid others","CO2",0.006721852,"MTCO2e"
"11056","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"H2 enduse","H2 enduse","agricultural energy use","CO2",0.0001985758,"MTCO2e"
"11057","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"H2 enduse","H2 enduse","construction","CO2",0.0001378821,"MTCO2e"
"11058","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"H2 enduse","H2 enduse","industrial energy use","CO2",0.009668011,"MTCO2e"
"11059","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"H2 enduse","H2 enduse","iron and steel","CO2",6.233657e-05,"MTCO2e"
"11060","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"H2 enduse","H2 enduse","mining energy use","CO2",0.0003187377,"MTCO2e"
"11061","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","2W and 3W","CO2",0.02253559,"MTCO2e"
"11062","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","agricultural energy use","CO2",0.07588727,"MTCO2e"
"11063","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Bus","CO2",0.1026114,"MTCO2e"
"11064","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Car","CO2",0.3494325,"MTCO2e"
"11065","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","cement","CO2",0.1123639,"MTCO2e"
"11066","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","chemical energy use","CO2",0.007917993,"MTCO2e"
"11067","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","chemical feedstocks","CO2",0.007971803,"MTCO2e"
"11068","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","comm heating","CO2",0.00870967,"MTCO2e"
"11069","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","comm others","CO2",0.08143207,"MTCO2e"
"11070","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","construction","CO2",0.05685931,"MTCO2e"
"11071","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Domestic Aviation","CO2",0.08402343,"MTCO2e"
"11072","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Domestic Ship","CO2",0.006552322,"MTCO2e"
"11073","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Freight Rail","CO2",0.009206163,"MTCO2e"
"11074","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Heavy truck","CO2",0.3780481,"MTCO2e"
"11075","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","industrial energy use","CO2",0.9794848,"MTCO2e"
"11076","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","industrial feedstocks","CO2",0.1671933,"MTCO2e"
"11077","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","International Aviation","CO2",0.1713351,"MTCO2e"
"11078","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","International Ship","CO2",0.4807546,"MTCO2e"
"11079","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Large Car and Truck","CO2",0.08615505,"MTCO2e"
"11080","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Light truck","CO2",0.129854,"MTCO2e"
"11081","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Medium truck","CO2",0.06759071,"MTCO2e"
"11082","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Mini Car","CO2",0.0513104,"MTCO2e"
"11083","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","mining energy use","CO2",0.1126776,"MTCO2e"
"11084","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","Passenger Rail","CO2",0.0005336576,"MTCO2e"
"11085","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","resid heating","CO2",0.003605104,"MTCO2e"
"11086","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2020,"refining","refining","resid others","CO2",0.1322127,"MTCO2e"
"11087","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","2W and 3W","CO2",0.2400522,"MTCO2e"
"11088","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","agricultural energy use","CO2",0.3702386,"MTCO2e"
"11089","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","Bus","CO2",0.1571399,"MTCO2e"
"11090","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","Car","CO2",0.285393,"MTCO2e"
"11091","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","cement","CO2",0.3091835,"MTCO2e"
"11092","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","chemical energy use","CO2",0.1647758,"MTCO2e"
"11093","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","comm cooling","CO2",2.20018,"MTCO2e"
"11094","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","comm heating","CO2",0.1789199,"MTCO2e"
"11095","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","comm others","CO2",4.6064,"MTCO2e"
"11096","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","construction","CO2",0.04868394,"MTCO2e"
"11097","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","Freight Rail","CO2",0.02134573,"MTCO2e"
"11098","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","Heavy truck","CO2",0.01494069,"MTCO2e"
"11099","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","HSR","CO2",0.0001452052,"MTCO2e"
"11100","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","industrial energy use","CO2",6.943323,"MTCO2e"
"11101","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","Large Car and Truck","CO2",0.09235504,"MTCO2e"
"11102","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","Light truck","CO2",0.08852245,"MTCO2e"
"11103","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","Medium truck","CO2",0.004658954,"MTCO2e"
"11104","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","Mini Car","CO2",0.02184764,"MTCO2e"
"11105","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","mining energy use","CO2",0.1175279,"MTCO2e"
"11106","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","Passenger Rail","CO2",0.05626038,"MTCO2e"
"11107","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","resid cooling","CO2",2.362505,"MTCO2e"
"11108","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","resid heating","CO2",0.1145687,"MTCO2e"
"11109","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"electricity","electricity","resid others","CO2",7.640945,"MTCO2e"
"11110","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","Bus","CO2",0.04023267,"MTCO2e"
"11111","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","Car","CO2",0.004723777,"MTCO2e"
"11112","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","cement","CO2",0.0276044,"MTCO2e"
"11113","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","chemical feedstocks","CO2",0.001558772,"MTCO2e"
"11114","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","comm cooling","CO2",9.855993e-05,"MTCO2e"
"11115","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","comm heating","CO2",1.342934e-05,"MTCO2e"
"11116","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","comm others","CO2",0.0001224303,"MTCO2e"
"11117","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","Heavy truck","CO2",0.04970745,"MTCO2e"
"11118","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","industrial energy use","CO2",0.2497516,"MTCO2e"
"11119","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","industrial feedstocks","CO2",0.7599279,"MTCO2e"
"11120","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","iron and steel","CO2",0.09820776,"MTCO2e"
"11121","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","Large Car and Truck","CO2",0.00145307,"MTCO2e"
"11122","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","Light truck","CO2",0.004314846,"MTCO2e"
"11123","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","Medium truck","CO2",0.005534955,"MTCO2e"
"11124","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","Mini Car","CO2",0.0006189952,"MTCO2e"
"11125","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","N fertilizer","CO2",0.03749993,"MTCO2e"
"11126","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","resid heating","CO2",1.387527e-05,"MTCO2e"
"11127","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"gas processing","gas processing","resid others","CO2",0.003867519,"MTCO2e"
"11128","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"H2 enduse","H2 enduse","agricultural energy use","CO2",6.906283e-05,"MTCO2e"
"11129","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"H2 enduse","H2 enduse","Car","CO2",3.398895e-06,"MTCO2e"
"11130","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"H2 enduse","H2 enduse","construction","CO2",6.246163e-05,"MTCO2e"
"11131","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"H2 enduse","H2 enduse","industrial energy use","CO2",0.002194237,"MTCO2e"
"11132","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"H2 enduse","H2 enduse","iron and steel","CO2",0.0001196792,"MTCO2e"
"11133","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"H2 enduse","H2 enduse","Large Car and Truck","CO2",9.384556e-07,"MTCO2e"
"11134","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"H2 enduse","H2 enduse","Mini Car","CO2",6.743629e-07,"MTCO2e"
"11135","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"H2 enduse","H2 enduse","mining energy use","CO2",0.0001345905,"MTCO2e"
"11136","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","2W and 3W","CO2",0.005772342,"MTCO2e"
"11137","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","agricultural energy use","CO2",0.05328278,"MTCO2e"
"11138","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Bus","CO2",0.09318321,"MTCO2e"
"11139","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Car","CO2",0.2817626,"MTCO2e"
"11140","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","cement","CO2",0.09334353,"MTCO2e"
"11141","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","chemical energy use","CO2",0.006548015,"MTCO2e"
"11142","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","chemical feedstocks","CO2",0.01635599,"MTCO2e"
"11143","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","comm heating","CO2",0.008058289,"MTCO2e"
"11144","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","comm others","CO2",0.046953,"MTCO2e"
"11145","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","construction","CO2",0.0448161,"MTCO2e"
"11146","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Domestic Aviation","CO2",0.08028103,"MTCO2e"
"11147","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Domestic Ship","CO2",0.005033544,"MTCO2e"
"11148","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Freight Rail","CO2",0.01001351,"MTCO2e"
"11149","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Heavy truck","CO2",0.326113,"MTCO2e"
"11150","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","industrial energy use","CO2",0.8441737,"MTCO2e"
"11151","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","industrial feedstocks","CO2",0.2291021,"MTCO2e"
"11152","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","International Aviation","CO2",0.1686302,"MTCO2e"
"11153","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","International Ship","CO2",0.4379957,"MTCO2e"
"11154","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Large Car and Truck","CO2",0.0688305,"MTCO2e"
"11155","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Light truck","CO2",0.1067581,"MTCO2e"
"11156","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Medium truck","CO2",0.06046731,"MTCO2e"
"11157","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Mini Car","CO2",0.0437356,"MTCO2e"
"11158","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","mining energy use","CO2",0.08597658,"MTCO2e"
"11159","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","Passenger Rail","CO2",0.000607435,"MTCO2e"
"11160","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","resid heating","CO2",0.00256482,"MTCO2e"
"11161","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2025,"refining","refining","resid others","CO2",0.07611018,"MTCO2e"
"11162","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","2W and 3W","CO2",0.006659641,"MTCO2e"
"11163","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","agricultural energy use","CO2",0.0136996,"MTCO2e"
"11164","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","Bus","CO2",0.006563065,"MTCO2e"
"11165","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","Car","CO2",0.02070733,"MTCO2e"
"11166","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","cement","CO2",0.008512908,"MTCO2e"
"11167","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","ces","CO2",0.003054386,"MTCO2e"
"11168","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","chemical energy use","CO2",0.004351547,"MTCO2e"
"11169","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","comm cooling","CO2",0.06670982,"MTCO2e"
"11170","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","comm heating","CO2",0.006242741,"MTCO2e"
"11171","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","comm others","CO2",0.1592463,"MTCO2e"
"11172","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","construction","CO2",0.002211844,"MTCO2e"
"11173","GCAM_CWF_W16_nuctrial3_cprice12","Central America and Caribbean",2030,"electricity","electricity","Freight Rail","CO2",0.000635788,"MTCO2e"
