trn_fret_road_mt_bev_pass,fret_road_mt_bev,m_truck_bev (NMC811_ssb),annual travel per vehicle,vkt/veh/yr,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
trn_fret_road_pass,Light truck,Liquids,annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_pass,Light truck,NG,annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_pass,Light truck,FCEV,annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_pass,Light truck,Hybrid Liquids,annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (NMC111),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (NMC622),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (NMC811),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (NCA),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (LFP),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (Na_ion),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (LFP_si),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (NMC811_si),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (LFP_ssb),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_fret_road_lt_bev_pass,fret_road_lt_bev,l_truck_bev (NMC811_ssb),annual travel per vehicle,vkt/veh/yr,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
trn_pasg_cycle_pass,Cycle,Cycle,annual travel per vehicle,vkt/veh/yr,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
trn_pasg_aviation_dom_pass,Domestic Aviation,Liquids,annual travel per vehicle,vkt/veh/yr,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000
trn_pasg_aviation_dom_pass,Domestic Aviation,BEV,annual travel per vehicle,vkt/veh/yr,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000
trn_pasg_aviation_dom_pass,Domestic Aviation,Hydrogen,annual travel per vehicle,vkt/veh/yr,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000,1785000
trn_pasg_hsr_pass,HSR,Electric,annual travel per vehicle,vkt/veh/yr,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000
trn_pasg_rail_pass,Passenger Rail,Electric,annual travel per vehicle,vkt/veh/yr,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000
trn_pasg_rail_pass,Passenger Rail,Liquids,annual travel per vehicle,vkt/veh/yr,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000
trn_passenger,Walk,Walk,annual travel per vehicle,vkt/veh/yr,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
trn_pasg_road_ldv_2_3W_pass,2W and 3W,Liquids,annual travel per vehicle,vkt/veh/yr,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438
trn_pasg_road_ldv_2_3W_pass,2W and 3W,NG,annual travel per vehicle,vkt/veh/yr,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438
trn_pasg_road_ldv_2_3W_pass,2W and 3W,BEV,annual travel per vehicle,vkt/veh/yr,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438
trn_pasg_road_ldv_2_3W_pass,2W and 3W,LA-BEV,annual travel per vehicle,vkt/veh/yr,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438,3438
trn_pasg_road_bus_pass,Bus,Liquids,annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_pasg_road_bus_pass,Bus,NG,annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_pasg_road_bus_pass,Bus,FCEV,annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_pasg_road_bus_pass,Bus,Hybrid Liquids,annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_bus_bev_pass,bus_bev,bus_bev (NMC111),annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_bus_bev_pass,bus_bev,bus_bev (LFP),annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_bus_bev_pass,bus_bev,bus_bev (Na_ion),annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_bus_bev_pass,bus_bev,bus_bev (LFP_si),annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_bus_bev_pass,bus_bev,bus_bev (NMC811_si),annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_bus_bev_pass,bus_bev,bus_bev (LFP_ssb),annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_bus_bev_pass,bus_bev,bus_bev (NMC811_ssb),annual travel per vehicle,vkt/veh/yr,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904,45904
trn_pasg_road_ldv_4w_pass,Mini Car,FCEV,annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4w_pass,Mini Car,Hybrid Liquids,annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4w_pass,Mini Car,Liquids,annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4w_pass,Mini Car,NG,annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (NMC111),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (NMC622),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (NMC811),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (NCA),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (LFP),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (Na_ion),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (LFP_si),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (NMC811_si),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (LFP_ssb),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_lc_bev_pass,minicar_bev,minicar_bev (NMC811_ssb),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4w_pass,Car,FCEV,annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4w_pass,Car,Hybrid Liquids,annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4w_pass,Car,Liquids,annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4w_pass,Car,NG,annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NMC111),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NMC622),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NMC811),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NCA),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (LFP),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (Na_ion),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (LFP_si),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NMC811_si),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (LFP_ssb),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NMC811_ssb),annual travel per vehicle,vkt/veh/yr,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204,19204
trn_pasg_road_ldv_4w_pass,Large Car and Truck,FCEV,annual travel per vehicle,vkt/veh/yr,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587
trn_pasg_road_ldv_4w_pass,Large Car and Truck,Hybrid Liquids,annual travel per vehicle,vkt/veh/yr,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587
trn_pasg_road_ldv_4w_pass,Large Car and Truck,Liquids,annual travel per vehicle,vkt/veh/yr,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587
trn_pasg_road_ldv_4w_pass,Large Car and Truck,NG,annual travel per vehicle,vkt/veh/yr,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (NMC111),annual travel per vehicle,vkt/veh/yr,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587,16587
