"","scenario","region","direct","transformation","enduse","ghg","Units","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"13686","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","electricity","electricity","resid cooling","N2O","MTCO2e",0.0523023127545799,0.051770897267678,0.04961350563726,0.0513188311401895,0.0187634221587383,0.00174890797374571,0.00076615503176479,0.00053053545529258,0.00033628623192804,0.00019563117218967,0.0001117258355506,6.90503382375292e-05,4.47185382142816e-05,3.57583269426599e-05,2.79651278614184e-05,2.0788523143236e-05,2.06962075189978e-05,2.02662159588144e-05,1.71698781501422e-05,1.55076436958564e-05
"13687","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","electricity","electricity","resid cooling","SF6","MTCO2e",0.00526036604886945,0.00788520736991918,0.00846342092235814,0.00796539935563473,0.00483171732561789,0.00406392476182784,0.00322910774410009,0.00272373916332805,0.00249360854498076,0.00224664837272243,0.00205703342725501,0.00187261958829948,0.00168132759640287,0.00150324997846644,0.00132790682074633,0.00116700625608858,0.00101650852994463,0.00088397255288475,0.00076745952444038,0.00066880981034049
"13688","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","electricity","electricity","resid heating","CH4","MTCO2e",0.00194042273856601,0.0028336918626651,0.00326547236252666,0.0036566061772521,0.00369499142270193,0.00230324046280425,0.00245372054282992,0.00245873897727843,0.00207004627938808,0.00151053456380022,0.00098571049607369,0.00069874545038909,0.00050946676732039,0.00044415365486819,0.00037120597407601,0.00029131902261165,0.00030356992845486,0.00031842839035051,0.00029213878967089,0.00028418241908914
"13689","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","electricity","electricity","resid heating","N2O","MTCO2e",0.0473361392427244,0.0468552325173865,0.0449027136252842,0.0554613720981151,0.0349575881546459,0.00660428818425312,0.00487129288346433,0.00470775116610876,0.0039353977391812,0.00286366683620379,0.00187039329232519,0.00132753228455192,0.00096930096904007,0.0008458117444073,0.00070772585153391,0.00055431593587488,0.00057917609665937,0.00060915769526471,0.00055864177899419,0.0005433001178613
"13690","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","electricity","electricity","resid heating","SF6","MTCO2e",0.00476088736124159,0.00713650418023638,0.00765982087106299,0.008608379570574,0.00900183255057003,0.0153463365077753,0.0205310008048128,0.0241693294847978,0.0291815141347206,0.0328866425813711,0.0344366323640871,0.0360021836764985,0.0364437777607551,0.0355572140890651,0.0336059248549679,0.0311176585541172,0.0284466341021112,0.0265702627509181,0.0249701803524947,0.0234313127068993
"13691","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","electricity","electricity","resid others","CH4","MTCO2e",0.0187366245743761,0.0273620390585993,0.031531177166814,0.0319885835648018,0.0210300747826059,0.00848700085397064,0.00657638366330128,0.00541350368415118,0.00391934381868992,0.00256368823832693,0.00161865679560024,0.00110375977482607,0.00078357535710882,0.00067643406003401,0.00056790222904862,0.00045141049027354,0.00047855697845707,0.00050038708125247,0.0004537659491899,0.00043615179932605
"13692","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","electricity","electricity","resid others","N2O","MTCO2e",0.457075384741554,0.452432644188314,0.433577523067457,0.485185073256196,0.198961407215978,0.0243355395864231,0.0130558840661714,0.0103652435322787,0.00745112655534718,0.00486023237230177,0.00307141379251472,0.00209701077073979,0.00149081432132719,0.00128814851802507,0.00108273873997283,0.00085893473806301,0.00091303102459005,0.00095724706211172,0.00086771297090676,0.00083383526939761
"13693","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","electricity","electricity","resid others","SF6","MTCO2e",0.0459708894126841,0.0689098587938328,0.0739627049743786,0.075307499878966,0.0512340057289101,0.0565483166652233,0.0550265345736054,0.0532145768292345,0.0552511256307463,0.0558154052243678,0.0565491482699494,0.0568701551128395,0.056051636740655,0.0541526798803504,0.0514131801943168,0.0482180579151669,0.044844149525846,0.041753237553373,0.0387850500847813,0.0359614406494291
"13694","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","FiberCrop","FiberCrop","FiberCrop","CH4_AWB","MTCO2e",0.000223442744,5.1505441484e-05,5.5455316168e-05,3.5184841664e-05,2.644823398e-05,2.1115341072e-05,2.0387814804e-05,1.952193026e-05,1.869269332e-05,1.7755064292e-05,1.6804987248e-05,1.5892198224e-05,1.52495924e-05,1.4638543108e-05,1.4320379668e-05,1.3923047824e-05,1.3461738416e-05,1.2923119916e-05,1.2364135476e-05,1.187326924e-05
"13695","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","FiberCrop","FiberCrop","FiberCrop","N2O_AGR","MTCO2e",0.0138242014435,0.003550761499205,0.0038719149735,0.003785409876315,0.003470839779265,0.003305594180825,0.00315294870195,0.00300319899229,0.00286242137385,0.00270624167451,0.00255550725506,0.00241042669329,0.00230736902698,0.002209456461545,0.00215585629882,0.002090589347855,0.002015513810645,0.001929592499715,0.001840998356385,0.001762897270185
"13696","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","FiberCrop","FiberCrop","FiberCrop","N2O_AWB","MTCO2e",6.415650795e-05,1.47458508e-05,1.5850286265e-05,1.001902566e-05,7.535273145e-06,5.99264746e-06,5.790846515e-06,5.548260745e-06,5.292853215e-06,5.009759015e-06,4.73055104e-06,4.45945869e-06,4.21657559e-06,4.04757714e-06,3.95354984e-06,3.834882575e-06,3.695025645e-06,3.588746335e-06,3.426169365e-06,3.30732508e-06
"13697","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","FodderGrass","FodderGrass","FodderGrass","N2O_AGR","MTCO2e",0.95832313845,1.1397054386,1.2880770465,1.33720645374851,1.19703523875488,1.18473052660985,1.19546438132934,1.21542966154709,1.23128844512057,1.24215866383049,1.26775649432401,1.28340754134575,1.28706872749059,1.28213019392055,1.25943328059457,1.23157648466497,1.19908479318134,1.16627582179652,1.13243608660216,1.08969952817674
"13698","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","FodderHerb","FodderHerb","FodderHerb","N2O_AGR","MTCO2e",2.84723546139735,2.8724972595,3.1166372279735,3.36707587045175,3.3453944148504,3.4640773671296,3.76947465502985,4.08744098449555,4.36129419883555,4.6038540081556,4.75923196407293,4.87854844305069,4.88103299694636,4.83334711641427,4.72701562450981,4.59146722061814,4.43758076286044,4.2641500939068,4.06403647816378,3.83917272692814
"13699","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","forest","forest","forest","LUC CO2","MTCO2e",-180.946380786613,-172.014188891432,-137.818931140653,-134.691191038418,-141.940865475298,-144.917787812936,-142.132474674118,-144.433078182771,-135.778119683046,-121.732311698951,-123.210967266061,-123.581000307627,-108.953063350993,-91.6858639834721,-65.7997209875049,-45.4977293904851,-29.827440571267,-17.2373668353366,-7.7485462959806,2.35838493248658
"13700","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Freight Rail","Freight Rail","Freight Rail","CH4","MTCO2e",0.001581006,0.0013824832,0.0007946204,0.0008707356,0.0009672852,0.0010910844,0.000909034,0.0006955704,0.0005182968,0.0003877832,0.0003678276,0.000345548,0.0003210956,0.0002935576,0.00026135732,0.0002233728,0.0001786414,0.0001266846,6.750016e-05,0
"13701","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Freight Rail","Freight Rail","Freight Rail","N2O","MTCO2e",0.08483816,0.078761975,0.065456855,0.071726755,0.0796802,0.08987793,0.074881845,0.057297505,0.04269468,0.03194363,0.030299835,0.028464445,0.0264502065,0.0241817005,0.021529289,0.018400328,0.0147155825,0.010435647,0.005560336,0
"13702","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","grassland","grassland","grassland","LUC CO2","MTCO2e",-57.3998098561641,-79.0297263045199,-67.1077083373669,-29.6881155672527,-12.9769057210519,-4.42383099649975,-0.237024893881049,-2.89475658182633,-5.34630471651099,-6.99160853836739,-11.3469140038042,-14.7363321712331,-12.9944627100814,-10.8302124837413,-6.97705208748074,-5.0312762012787,-4.36952222410826,-4.36872141809179,-4.6360729101168,-4.64307337621237
"13703","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","H2 production","H2 production","agricultural energy use","CH4","MTCO2e",0,0,0,5.08088085478057e-07,2.26341200350825e-06,1.38531558072305e-05,4.28914139092756e-05,3.0626855817069e-05,2.77376710727354e-05,3.00589838707644e-05,2.57978653083053e-05,2.43215283246084e-05,2.15577296530428e-05,2.29686809155402e-05,2.14898249064815e-05,2.0171900404237e-05,1.90647999067353e-05,1.94136450485993e-05,2.03845128125888e-05,2.11555873142193e-05
"13704","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","H2 production","H2 production","Car","CH4","MTCO2e",0,0,0,0,2.03812889132957e-08,2.31118867203812e-07,1.06673721718387e-06,1.46127353909152e-06,1.83748125039287e-06,2.47082685255552e-06,2.22080963927021e-06,1.9884040444607e-06,1.52401807259848e-06,1.40887470587636e-06,1.14191292354463e-06,9.31035839600274e-07,7.59299345428431e-07,6.72672242869185e-07,6.30159713278677e-07,6.09032602403254e-07
"13705","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","H2 production","H2 production","chemical energy use","CH4","MTCO2e",0,0,0,0,0,0,0,0,0,0,1.96401448839725e-05,3.67675818090271e-05,4.25422450630621e-05,4.986554858237e-05,4.75970785690922e-05,4.43166026749878e-05,4.11517650667883e-05,4.07135280611876e-05,4.16518427859479e-05,4.30481438401867e-05
"13706","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","H2 production","H2 production","construction","CH4","MTCO2e",0,0,0,1.06850070540806e-07,5.27952569489833e-07,2.72558639225334e-06,7.90983145131489e-06,5.51436952608568e-06,4.56224139014361e-06,4.49779383039226e-06,3.60916774277484e-06,3.25570371292906e-06,2.79709415220956e-06,2.94805760072508e-06,2.77203531975272e-06,2.64301607839935e-06,2.54667120574291e-06,2.6280663332288e-06,2.78522729383378e-06,2.91535184190685e-06
"13707","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","H2 production","H2 production","industrial energy use","CH4","MTCO2e",0,0,0,2.92810294859338e-05,4.31481613532175e-05,0.00031079941334552,0.00167404184591905,0.00159401227843562,0.0013076797901859,0.00117866641935001,0.00088154149483958,0.00073952010891273,0.00057315540731915,0.00054431613500155,0.00045964052540035,0.00039577000127173,0.0003494234339598,0.00033677626985552,0.0003389231853613,0.00034101956507141
"13708","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","H2 production","H2 production","iron and steel","CH4","MTCO2e",0,0,0,1.87017790170929e-08,5.71170342284559e-08,9.47588711833431e-07,6.17574076766557e-06,4.88765117271316e-06,3.25827193770598e-06,2.69779867333939e-06,2.21990654190156e-06,2.29733656386436e-06,2.20777835798823e-06,2.19490889210983e-06,1.97904059647244e-06,1.84606704273839e-06,1.70114075150836e-06,1.61803324745675e-06,1.57751848466925e-06,1.51038514268319e-06
"13709","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","H2 production","H2 production","Large Car and Truck","CH4","MTCO2e",0,0,0,0,8.65510386034973e-10,1.26709451864708e-08,6.57054573718469e-08,1.05100488735118e-07,1.4351610984275e-07,2.01543287178617e-07,1.85966040430834e-07,1.70101860431498e-07,1.32940674398412e-07,1.25375333487676e-07,1.03696203626703e-07,8.61404789152318e-08,7.14384660768169e-08,6.43364902506497e-08,6.12905180399655e-08,6.02993164423807e-08
"13710","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","H2 production","H2 production","mining energy use","CH4","MTCO2e",0,0,0,1.9683857903022e-07,8.37371840256599e-07,3.96261687476483e-06,9.79713538214213e-06,6.04317038868194e-06,4.39602633727985e-06,3.87618865175801e-06,2.94009333175693e-06,2.5743379719419e-06,2.16876094754987e-06,2.2519530483377e-06,2.09438088067857e-06,1.9857031693847e-06,1.91221073791312e-06,1.9725681608861e-06,2.08031891033512e-06,2.15920107074804e-06
"13711","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Heavy truck","Heavy truck","Heavy truck","CH4","MTCO2e",0.042229901802704,0.0363261101644,0.03922641984744,0.03862615680588,0.03275693878772,0.025040734397756,0.013529967612,0.00814182726,0.00435121512,0.0017708380816,0.0003428198732,3.665705372e-05,0,0,0,0,0,0,0,0
"13712","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Heavy truck","Heavy truck","Heavy truck","N2O","MTCO2e",0.214500275,0.251600805,0.22883121,0.22521555,0.19086254,0.145739559,0.0785710955,0.047244465,0.0252426651,0.01027527695,0.00198810155,0.00021229309,0,0,0,0,0,0,0,0
"13713","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial energy use","industrial energy use","industrial energy use","CH4","MTCO2e",0.223735904,0.233940588,0.235406108,0.2801793596,0.28272629924,0.27867571312,0.24005092552,0.17619520352,0.13138341412,0.10102631448,0.074893124572,0.0525800723476,0.0376074085744,0.0298483612616,0.02580607484,0.0233596373024,0.0216024633132,0.020161531964,0.01884687319872,0.01760326050896
"13714","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial energy use","industrial energy use","industrial energy use","N2O","MTCO2e",0.26709891395,0.207374425,0.231825975,0.272231532,0.2732370533,0.2658111279,0.2246094208,0.16145796245,0.1188157127,0.091025869985,0.06824137748,0.048579723945,0.0352047843155,0.0282246182775,0.024616031207,0.02246321965695,0.02090400807775,0.01957002012045,0.01833091241335,0.01718765871485
"13715","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial processes","industrial processes","industrial processes","C2F6","MTCO2e",0.153403998,0.090628725,0.056497668,0.056518314,0.044474814,0.044317749,0.045743766,0.046536861,0.047256141,0.047594913,0.048336171,0.048880737,0.048788274,0.04785654,0.046235607,0.044125719,0.04164942,0.039166128,0.036614571,0.033859329
"13716","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial processes","industrial processes","industrial processes","CF4","MTCO2e",0.5296878054,0.0236072421,0.0132297009,0.013277238,0.0086555313,0.0086694543,0.0092865747,0.0097657248,0.0102106641,0.0105984528,0.0110010927,0.0113908041,0.0116652861,0.0117671892,0.0117219726,0.0115670295,0.0113266257,0.0110913933,0.0108435639,0.0105403077
"13717","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial processes","industrial processes","industrial processes","CH4","MTCO2e",0.8724128,0.66699528,0.75805548,0.51407384,0.3240888,0.30344664,0.31290868,0.317873276,0.32624536,0.3322445,0.3335136,0.3453268,0.3536484,0.3567368,0.3553648,0.3506692,0.3433808,0.3362492,0.3287368,0.3195416
"13718","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial processes","industrial processes","industrial processes","HFC23","MTCO2e",0.0015139036,0.0013628468,0.0016728964,0.0016789104,0.00109449344,0.001096253,0.00117428744,0.00123487756,0.0012911376,0.0013401796,0.001391094,0.0014403716,0.0014750792,0.0014879628,0.0014822464,0.0014626544,0.001432262,0.0014025144,0.0013711672,0.0013328264
"13719","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial processes","industrial processes","industrial processes","N2O","MTCO2e",13.439813352,4.3620537,2.05004,1.35793155,0.80344396,0.72465999,0.725578215,0.73179856,0.748080425,0.75864624,0.7322904,0.72599135,0.69970865,0.64725985,0.56741535,0.45869645,0.3177244,0.140448145,0,0
"13720","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial processes","industrial processes","industrial processes","SF6","MTCO2e",0.0136016919,0.014933404,0.016870415,0.0169032445,0.012182306,0.0121670545,0.012769665,0.013189704,0.0135770545,0.013870828,0.0142351955,0.0145614695,0.0147187315,0.014640312,0.014365033,0.0139467565,0.0134192285,0.01289387895,0.01235022525,0.0117409854
"13721","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial processes","industrial processes","industrial processes","HFC134a","MTCO2e",0,0,0,0.01550445,0.015769,0.0002880475,0.0003085524,0.0003244722,0.0003392558,0.0003521401,0.0003655197,0.0003784677,0.0003875872,0.0003909724,0.0003894696,0.0003843229,0.0003763357,0.0003685188,0.0003602846,0.0003502096
"13722","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial processes","industrial processes","industrial processes","HFC245fa","MTCO2e",0,0,0,0.00815010768,0.00828916374,0.000240041802,0.000257128872,0.000270396126,0.00028271529,0.00029345316,0.00030460287,0.000315393078,0.000322992384,0.000325813488,0.000324560808,0.000320272524,0.00031361616,0.000307102224,0.00030023994,0.000291843552
"13723","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","industrial processes","industrial processes","industrial processes","HFC365mfc","MTCO2e",0,0,0,0.003895581,0.00396204768,0.000149191848,0.000159811884,0.000168057708,0.0001757142,0.000182388204,0.00018931788,0.000196024044,0.000200747544,0.000202501068,0.000201722796,0.000199056732,0.000194920152,0.000190871208,0.000186605988,0.000181388028
"13724","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","International Aviation","International Aviation","International Aviation","N2O","MTCO2e",0.03502717,0.03582853,0.041428775,0.043303385,0.0410432,0.04007065,0.03950355,0.038022465,0.03617303,0.03449134,0.034995105,0.03551901,0.03592234,0.036162695,0.03618575,0.03598594,0.035534645,0.034985565,0.034407335,0.033772925
"13725","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","International Ship","International Ship","International Ship","CH4","MTCO2e",0.004319672,0.005100984,0.004583852,0.004594548,0.004104912,0.003845716,0.00369474,0.003472392,0.00325318,0.003082128,0.00310688,0.0031444,0.003182368,0.003220784,0.003255868,0.003284428,0.003300752,0.0033215,0.003348828,0.003384724
"13726","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","International Ship","International Ship","International Ship","N2O","MTCO2e",0.07982118,0.09640594,0.11587178,0.11614208,0.103764725,0.097212865,0.0933966,0.08777648,0.0822348,0.077910795,0.078536195,0.07948463,0.08044446,0.081416215,0.08230264,0.083024765,0.083437635,0.08396207,0.084652925,0.085559755
"13727","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Large Car and Truck","Large Car and Truck","Large Car and Truck","CH4","MTCO2e",0.00569268,0.003933216,0.0027325732,0.00237934708256,0.00184636101916,0.00117798568412,0.00071025998036,0.00035450587088,0.000249144108024,0.00014219107364,6.9245440908e-05,2.6317023964e-05,6.050128896e-06,0,0,0,0,0,0,0
"13728","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Large Car and Truck","Large Car and Truck","Large Car and Truck","N2O","MTCO2e",0.003453321,0.003429365,0.002849757,0.0024813116,0.00192533153,0.00122814144,0.000740291545,0.000369286245,0.00025949489,0.000148088095,7.2114397e-05,2.7406141e-05,6.30011e-06,0,0,0,0,0,0,0
"13729","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Light truck","Light truck","Light truck","CH4","MTCO2e",0.00495758207,0.004146595466132,0.004517472435,0.00445888582944,0.00358999707136,0.002316309910992,0.00074815833456,0.00028500328444,0.00010403881236,4.02692437e-05,9.51018642e-06,1.5321887e-06,0,0,0,0,0,0,0,0
"13730","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Light truck","Light truck","Light truck","N2O","MTCO2e",0.0251812275,0.02871964,0.026352766,0.0260044235,0.0209318465,0.01350236215,0.0043565152,0.001658304015,0.00060509411,0.0002342207005,5.53032475e-05,8.9061995e-06,0,0,0,0,0,0,0,0
"13731","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","limestone","calcination","cement","CO2","MTCO2e",19.39666843,20.133668497,20.133668497,17.90297829421,14.61518799532,13.88706126246,10.238833930803,4.7814415680098,2.3914636507391,1.67327343878242,1.41381762519553,1.31999568333293,1.24674066334005,1.20222430095978,1.17425296675026,1.15395648357179,1.13369479852982,1.10843505843348,1.0771688315911,1.04203252573022
"13732","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Medium truck","Medium truck","Medium truck","CH4","MTCO2e",0.01147362352878,0.009858110416196,0.01066162247864,0.010680360982788,0.009244506115376,0.007279687649136,0.0043635425288,0.002889644086,0.0016682320844,0.0007495810812,0.0001924553484,2.822384124e-05,0,0,0,0,0,0,0,0
"13733","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","Medium truck","Medium truck","Medium truck","N2O","MTCO2e",0.058278535,0.068278575,0.0621955,0.0622822345,0.0538829535,0.0423970585,0.0253756845,0.016796071,0.009694707,0.0043563297,0.00111819665,0.000163891105,0,0,0,0,0,0,0,0
"13734","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","MiscCrop","MiscCrop","MiscCrop","CH4_AWB","MTCO2e",0.0111288800112,0.010406181669632,0.010789803161732,0.007298334694728,0.00577980508546,0.004940094774048,0.005071793863136,0.005160990277408,0.0052225856501,0.005249689583936,0.00536934100206,0.00557085873932,0.00577272496234,0.005956247139108,0.005955634280848,0.005919672669624,0.00585161266396,0.005757814342616,0.005642819148876,0.00546994525322
"13735","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","MiscCrop","MiscCrop","MiscCrop","N2O_AGR","MTCO2e",1.97382321909,1.81865065225,1.948576078405,2.03083594412695,1.9615977889928,2.0000874597359,2.028217365487,2.0530932986028,2.06804475445725,2.06917268637515,2.11126686159345,2.185195639465,2.25875096637116,2.3246587585618,2.31838744098087,2.29833240316749,2.26578097234299,2.22334293903154,2.17284053695861,2.10022603213324
"13736","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","MiscCrop","MiscCrop","MiscCrop","N2O_AWB","MTCO2e",0.00319727800265,0.00298965204654,0.003099837368295,0.00209676281091,0.001660499834415,0.00141926195697,0.001457102152585,0.00148273201475,0.001500434927145,0.00150822406817,0.00154258289333,0.00160047661494,0.001658467487405,0.00171120567615,0.001711030591975,0.00170069673174,0.001681138004735,0.001654184080935,0.00162114017173,0.001571490836765
"13737","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","N fertilizer","N fertilizer","N fertilizer","CH4","MTCO2e",0.209895196,0.204107204,0.206580388,0.2302831804,0.1973441904,0.18686356528,0.11493471304,0.050871108288,0.020720950852,0.010836130816,0.007322599844,0.0060594981944,0.00599449820592,0.00662803904,0.0075879818,0.008837325392,0.010162826912,0.01134699202,0.012309231592,0.013069449232
"13738","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","N fertilizer","N fertilizer","N fertilizer","N2O","MTCO2e",0.0300621035,0.022314325,0.0251501695,0.0234417145,0.0170441905,0.011394237065,0.00497945229,0.00175987189,0.00040073247,7.4921542e-05,1.6618945e-05,1.9457943e-06,4.7786655e-07,0,0,0,0,0,0,0
"13739","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","2W and 3W","CH4","MTCO2e",0,0,0,0.00016095565648422,0.00038164005327594,0.00028462251847239,0.00026584138792194,0.00023452853804269,0.00014558591576064,6.52836806232911e-05,2.77731106016546e-05,1.44238751714961e-05,7.098779114759e-06,3.41997473871689e-06,1.88640809279618e-06,1.04248665928026e-06,9.00609756528483e-07,6.53538733795013e-07,3.34070833643953e-07,1.13046875051261e-07
"13740","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","2W and 3W","CO2","MTCO2e",0,0,0,0.0273739691901859,0.0480692416199604,0.0213522380951724,0.0130418899543622,0.00899962620730986,0.00557849322598036,0.00329590922112232,0.00206806315852438,0.0012232474573007,0.00073516900084613,0.000469128624117558,0.000329152506774557,0.000233456730977963,0.000227521290827942,0.000201157851931726,0.000156205536087935,0.00012447487977941
"13741","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","2W and 3W","N2O","MTCO2e",0,0,0,4.41962099738991e-09,3.67919058373196e-08,4.7920655566836e-08,4.81857457303768e-08,4.53294845457924e-08,2.96900896450947e-08,1.41376763758664e-08,6.43426476814365e-09,3.61222665532456e-09,1.94732041170018e-09,1.04524575143224e-09,6.57200227169769e-10,4.27364768756228e-10,4.55797655135459e-10,4.42173136861499e-10,3.54213354362957e-10,3.07187741700678e-10
"13742","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","agricultural energy use","CH4","MTCO2e",0.00260897427012351,0.00207923649788614,0.00176607990497624,0.00105400927528985,0.00089571588355584,0.00080780415296616,0.00115044301210916,0.00133275660812633,0.00116246401515391,0.00069658536414566,0.00035231043013726,0.00020615676594979,0.00011075146131352,5.59395683515189e-05,3.13892017531825e-05,1.72273668679682e-05,1.45659633617285e-05,1.04635668076662e-05,5.37429972582936e-06,1.8457321436962e-06
"13743","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","agricultural energy use","CO2","MTCO2e",0.309461282525075,0.278465496399495,0.225200073426545,0.179269114614783,0.112858787297232,0.0606342549483712,0.0564806685867554,0.0511740811981428,0.0445625165567097,0.0351779377509039,0.0262398288537617,0.0174867457056059,0.0114712163868904,0.00767430129052941,0.00547758693567524,0.00385821599752287,0.00368019146694117,0.00322109297887227,0.00251320688323027,0.00203255832417548
"13744","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","agricultural energy use","N2O","MTCO2e",0,0,0,2.89416453342932e-08,8.63512468408288e-08,1.36006471966852e-07,2.08526425821464e-07,2.57594110190407e-07,2.37067305850245e-07,1.5085084591482e-07,8.1620622932552e-08,5.16286335180548e-08,3.03810807119021e-08,1.70967918255196e-08,1.09355926756503e-08,7.06231546683863e-09,7.37181881157525e-09,7.0794704565389e-09,5.69833862020655e-09,5.01549723288932e-09
"13745","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","aluminum","CH4","MTCO2e",0.00466874406576412,0.00273741702189502,0.00290155724705699,0.00196234093359804,0.00179422238108882,0.00120332974973429,0.00115168876182871,0.00104142643106389,0.00066693055753145,0.00030538112773241,0.00012932856507614,6.69401487071583e-05,3.30843052752125e-05,1.60049604068029e-05,8.87135782922739e-06,4.92328142475144e-06,4.27096828650583e-06,3.11031169674467e-06,1.59742232874412e-06,5.44403894146368e-07
"13746","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","aluminum","CO2","MTCO2e",0.553779139532988,0.366613509636539,0.369989434366701,0.333760935492457,0.226069187550153,0.0903226389273149,0.056541828310715,0.0399878270497414,0.0255664722733257,0.0154219121655637,0.00963229902724846,0.00567803512314805,0.003426746882802,0.00219570675863938,0.00154810033492327,0.00110261093868047,0.00107908970064235,0.000957474955972788,0.000747009470411686,0.000599508802260355
"13747","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","aluminum","N2O","MTCO2e",0,0,0,5.38831836271479e-08,1.72971522065324e-07,2.02599396491306e-07,2.08752227302938e-07,2.01286051183657e-07,1.36010601964527e-07,6.61326002755679e-08,2.99618664152959e-08,1.6764079458288e-08,9.075608907931e-09,4.89159077044189e-09,3.09066654396637e-09,2.01828676547608e-09,2.16153257949488e-09,2.10438373190283e-09,1.69373756824815e-09,1.47933503460441e-09
"13748","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","Bus","CH4","MTCO2e",0,0,0,7.78032856009806e-05,0.00050925614180396,0.00057599092328894,0.00079921448702308,0.00090076132464363,0.00071582600361677,0.00039910333064759,0.00018949785382545,0.00010528811634537,5.43088431559165e-05,2.69004484713086e-05,1.5074255498886e-05,8.3857384339673e-06,7.30287207925963e-06,5.33816222547808e-06,2.74511374481167e-06,9.3569808126241e-07
"13749","GCAM_CWF_W16_nuctrial3_cprice12","EU-12","natural gas","electricity","Bus","CO2","MTCO2e",0,0,0,0.0132321211286241,0.0641430487096276,0.0432105491889127,0.0392085952874559,0.0345651548056732,0.0274286869804222,0.0201491143744238,0.0141105379133341,0.00892918297421075,0.00562437248921216,0.0036900185947645,0.00263025217298757,0.00187792051265373,0.00184492658466102,0.00164307514002232,0.00128356600141775,0.00103028859596649
